DateTime,Date,Volume,Transaction,Value,Open,High,Low,Dir,Change,ForeignBuy,ForeignSell,ForeignNet,TrustBuy,TrustSell,TrustNet,DealerNet,DealerBuy,DealerSell,InvestorsNet,PE-Ratio,PBR,Yield,Close
2021-03-24,20210324,115318351,242138,66559451738,571.0,582.0,571.0,-,18.0,19304726.0,80050373.0,-60745647.0,488000,447000,41000,-833485,2036000.0,2869485.0,-61538132,28.84,8.08,1.65,576.0
2021-03-25,20210325,74225812,115951,42594849855,572.0,581.0,570.0,-,1.0,23660178.0,43931989.0,-20271811.0,382000,183000,199000,67998,1714998.0,1647000.0,-20004813,28.79,8.06,1.74,575.0
2021-03-26,20210326,37937242,49718,22271364837,582.0,592.0,580.0,+,15.0,18040776.0,11180942.0,6859834.0,129000,252000,-123000,71995,1002000.0,930005.0,6808829,29.54,8.27,1.69,590.0
2021-03-29,20210329,40573913,44500,24302039570,599.0,602.0,596.0,+,9.0,24390119.0,16223854.0,8166265.0,96000,522820,-426820,-1302290,280000.0,1582290.0,6437155,29.99,8.4,1.67,599.0
2021-03-30,20210330,34686346,46755,20661203325,600.0,600.0,592.0,-,2.0,17180841.0,18222002.0,-1041161.0,727635,132000,595635,651042,1360000.0,708958.0,205516,29.89,8.37,1.68,597.0
2021-03-31,20210331,44454672,70527,26217366895,596.0,597.0,587.0,-,10.0,21348706.0,31443161.0,-10094455.0,73084,358000,-284916,421001,1064000.0,642999.0,-9958370,29.39,8.23,1.7,587.0
2021-04-01,20210401,45972766,48170,27520742963,598.0,602.0,594.0,+,15.0,33838458.0,11269514.0,22568944.0,502165,92000,410165,-269505,947997.0,1217502.0,22709604,30.15,8.44,1.66,602.0
2021-04-06,20210406,37664216,42422,23045132094,615.0,616.0,608.0,+,8.0,23416769.0,10835192.0,12581577.0,68000,500528,-432528,1126332,1376932.0,250600.0,13275381,30.55,8.55,1.64,610.0
2021-04-07,20210407,28140964,28395,17175949080,614.0,614.0,608.0, ,0.0,18024485.0,14599318.0,3425167.0,22000,292000,-270000,285336,819297.0,533961.0,3440503,30.55,8.55,1.64,610.0
2021-04-08,20210408,26658283,32098,16217570357,606.0,613.0,603.0,+,3.0,14371923.0,11077864.0,3294059.0,12000,860000,-848000,851321,1381333.0,530012.0,3297380,30.7,8.59,1.63,613.0
2021-04-09,20210409,31601619,28920,19344167081,618.0,618.0,609.0,-,3.0,19843837.0,13245171.0,6598666.0,100000,1001000,-901000,362177,1150459.0,788282.0,6059843,30.55,8.55,1.64,610.0
2021-04-12,20210412,23319822,33422,14155495430,612.0,613.0,603.0,-,5.0,8328712.0,12888202.0,-4559490.0,196687,306000,-109313,-273565,418098.0,691663.0,-4942368,30.3,8.48,1.65,605.0
2021-04-13,20210413,27386926,30438,16638680378,604.0,613.0,604.0, ,0.0,13452645.0,11883620.0,1569025.0,10821,1622000,-1611179,540978,893027.0,352049.0,498824,30.3,8.48,1.65,605.0
2021-04-14,20210414,31144922,41234,18868308243,608.0,612.0,600.0,+,7.0,12788765.0,13951866.0,-1163101.0,242608,79000,163608,697277,1769178.0,1071901.0,-302216,30.65,8.58,1.63,612.0
2021-04-15,20210415,36394255,40541,22332532476,612.0,619.0,607.0,+,7.0,21332996.0,13845495.0,7487501.0,22000,96837,-74837,1382440,2345940.0,963500.0,8795104,31.0,8.68,1.62,619.0
2021-04-16,20210416,49952191,67601,30335377876,610.0,611.0,603.0,-,9.0,13362726.0,22206896.0,-8844170.0,5000,1678000,-1673000,-2439431,1505300.0,3944731.0,-12956601,30.55,8.55,1.64,610.0
2021-04-19,20210419,25234976,43094,15224292755,605.0,607.0,601.0,-,7.0,9683913.0,10367260.0,-683347.0,280507,1271000,-990493,-1132033,428000.0,1560033.0,-2805873,30.2,8.45,1.66,603.0
2021-04-20,20210420,36655069,54247,21969721089,598.0,602.0,595.0,-,1.0,17343090.0,20020724.0,-2677634.0,117014,886000,-768986,-277233,509064.0,786297.0,-3723853,30.15,8.44,1.66,602.0
2021-04-21,20210421,41893725,92840,24933016553,599.0,599.0,592.0,-,10.0,10919243.0,25955649.0,-15036406.0,280703,762000,-481297,-2469375,579000.0,3048375.0,-17987078,29.64,8.3,1.69,592.0
2021-04-22,20210422,38094824,64897,22626436436,596.0,598.0,591.0,-,1.0,20715816.0,19081251.0,1634565.0,54063,608000,-553937,-457746,564994.0,1022740.0,622882,29.59,8.29,1.69,591.0
2021-04-23,20210423,29004756,29147,17336162729,592.0,602.0,590.0,+,11.0,18894157.0,9715441.0,9178716.0,167984,325000,-157016,-279942,324399.0,604341.0,8741758,30.15,8.44,1.66,602.0
2021-04-26,20210426,32426908,35286,19673836650,605.0,610.0,603.0,+,8.0,21630763.0,9980069.0,11650694.0,57000,1040000,-983000,-182808,302192.0,485000.0,10484886,30.55,8.55,1.64,610.0
2021-04-27,20210427,26761401,25203,16274064043,608.0,611.0,605.0, ,0.0,17314067.0,9190197.0,8123870.0,3000,893000,-890000,-1139315,74685.0,1214000.0,6094555,30.55,8.55,1.64,610.0
2021-04-28,20210428,24601487,32198,14833592900,606.0,608.0,601.0,-,8.0,11147655.0,13991202.0,-2843547.0,48012,360000,-311988,157818,518585.0,360767.0,-2997717,30.15,8.44,1.66,602.0
2021-04-29,20210429,35756460,30756,21579514979,609.0,609.0,600.0,-,2.0,24944185.0,21298331.0,3645854.0,62488,254000,-191512,72811,466500.0,393689.0,3527153,30.05,8.41,1.67,600.0
2021-05-03,20210503,46801189,104468,27676378065,595.0,597.0,588.0,-,12.0,15842364.0,30402004.0,-14559640.0,133279,820000,-686721,-836275,465000.0,1301275.0,-16082636,29.44,8.24,1.7,588.0
2021-05-04,20210504,45507479,69833,26756714081,588.0,594.0,582.0,+,3.0,25755635.0,24598077.0,1157558.0,192760,361000,-168240,858496,1748990.0,890494.0,1847814,29.59,8.29,1.69,591.0
2021-05-05,20210505,31786592,52496,18603594408,594.0,594.0,585.0,-,6.0,17132671.0,20528374.0,-3395703.0,220787,97000,123787,-1622300,284000.0,1906300.0,-4894216,29.29,8.2,1.71,585.0
2021-05-06,20210506,33165446,69578,19405281385,590.0,590.0,580.0,+,2.0,18675654.0,21873531.0,-3197877.0,341801,10000,331801,-351715,439000.0,790715.0,-3217791,29.39,8.23,1.7,587.0
2021-05-07,20210507,28719597,30063,17131817777,594.0,600.0,589.0,+,12.0,18637428.0,7143265.0,11494163.0,213278,21000,192278,825694,973293.0,147599.0,12512135,29.99,8.4,1.67,599.0
2021-05-10,20210510,21365583,43154,12626811276,596.0,597.0,588.0,-,10.0,9796701.0,10514813.0,-718112.0,235139,38000,197139,-428301,183400.0,611701.0,-949274,29.49,8.26,1.7,589.0
2021-05-11,20210511,66035839,184838,37939364597,579.0,580.0,570.0,-,18.0,17062074.0,39945328.0,-22883254.0,1246915,82000,1164915,-2323043,879433.0,3202476.0,-24041382,28.59,8.01,1.75,571.0
2021-05-12,20210512,138328672,223058,76325765887,567.0,571.0,518.0,-,11.0,52262594.0,60039313.0,-7776719.0,1973346,164000,1809346,677936,4417974.0,3740038.0,-5289437,28.04,7.85,1.79,560.0
2021-05-13,20210513,71519430,105026,39495488180,547.0,563.0,541.0,-,13.0,26384722.0,37945882.0,-11561160.0,462648,91000,371648,-886491,2698106.0,3584597.0,-12076003,27.39,7.67,1.83,547.0
2021-05-14,20210514,38625148,52919,21474513930,556.0,562.0,552.0,+,10.0,18469270.0,16032642.0,2436628.0,800234,8000,792234,-567552,1417000.0,1984552.0,2661310,26.71,7.45,1.8,557.0
2021-05-17,20210517,58446847,76808,32066868553,544.0,558.0,541.0,-,8.0,28392576.0,20987115.0,7405461.0,621381,20000,601381,1158660,2066772.0,908112.0,9165502,26.33,7.34,1.82,549.0
2021-05-18,20210518,44584258,52152,25226153189,563.0,573.0,555.0,+,23.0,23002529.0,14041296.0,8961233.0,256000,10000,246000,1050706,1758031.0,707325.0,10257939,27.43,7.65,1.75,572.0
2021-05-19,20210519,29610174,34443,16832735286,571.0,572.0,565.0,-,5.0,12153833.0,18009438.0,-5855605.0,28218,11000,17218,-724313,814000.0,1538313.0,-6562700,27.19,7.58,1.76,567.0
2021-05-20,20210520,36605692,32301,20670883290,567.0,571.0,560.0, ,0.0,23198522.0,25317401.0,-2118879.0,149218,9000,140218,-1174173,504003.0,1678176.0,-3152834,27.19,7.58,1.76,567.0
2021-05-21,20210521,28009899,27050,16016851343,572.0,577.0,568.0,+,6.0,18999141.0,15323947.0,3675194.0,87000,6000,81000,131240,491909.0,360669.0,3887434,27.48,7.66,1.75,573.0
2021-05-24,20210524,15981036,20189,9090836697,570.0,572.0,566.0,-,5.0,9517141.0,8941060.0,576081.0,13218,146000,-132782,-790383,263460.0,1053843.0,-347084,27.24,7.6,1.76,568.0
2021-05-25,20210525,35445350,39032,20525932956,576.0,584.0,573.0,+,15.0,24804435.0,11933401.0,12871034.0,1319000,68000,1251000,-13053,271947.0,285000.0,14108981,27.96,7.8,1.72,583.0
2021-05-26,20210526,19555305,21034,11433686898,587.0,588.0,581.0,+,2.0,12364715.0,8964264.0,3400451.0,1172000,9000,1163000,290000,734000.0,444000.0,4853451,28.06,7.82,1.71,585.0
2021-05-27,20210527,70061002,37545,40643804852,580.0,582.0,573.0,-,3.0,53536555.0,61584934.0,-8048379.0,1095109,21000,1074109,-571674,248000.0,819674.0,-7545944,27.91,7.78,1.72,582.0
2021-05-28,20210528,30720737,31581,18082265480,587.0,592.0,582.0,+,8.0,20201104.0,11034323.0,9166781.0,547000,38000,509000,791204,885178.0,93974.0,10466985,28.3,7.89,1.69,590.0
2021-05-31,20210531,31557426,29798,18751716595,595.0,597.0,590.0,+,7.0,23819607.0,12634462.0,11185145.0,201000,214540,-13540,-187430,745570.0,933000.0,10984175,28.63,7.98,1.68,597.0
2021-06-01,20210601,18405285,20318,10985893229,598.0,599.0,595.0,+,1.0,11161241.0,6915033.0,4246208.0,423000,267000,156000,-113010,76990.0,190000.0,4289198,28.68,8.0,1.67,598.0
2021-06-02,20210602,22416789,25170,13362065937,600.0,600.0,593.0,-,3.0,12972185.0,13427848.0,-455663.0,259000,23659,235341,1459790,2231000.0,771210.0,1239468,28.54,7.96,1.68,595.0
2021-06-03,20210603,31703679,20749,18939839664,600.0,600.0,596.0,+,1.0,19495459.0,21714024.0,-2218565.0,1009000,11339,997661,666848,704990.0,38142.0,-554056,28.59,7.97,1.68,596.0
2021-06-04,20210604,16072580,19112,9521252157,591.0,595.0,590.0,-,1.0,8403442.0,11242619.0,-2839177.0,47000,18088,28912,71446,137020.0,65574.0,-2738819,28.54,7.96,1.68,595.0
2021-06-07,20210607,17729179,25364,10471176330,594.0,595.0,583.0,-,3.0,7034902.0,8740265.0,-1705363.0,1082000,268484,813516,1019955,1193928.0,173973.0,128108,28.39,7.92,1.69,592.0
2021-06-08,20210608,14083552,14051,8312653665,590.0,595.0,588.0,-,3.0,7605154.0,10848398.0,-3243244.0,909000,16000,893000,739724,909719.0,169995.0,-1610520,28.25,7.88,1.7,589.0
2021-06-09,20210609,21575159,36405,12618113390,586.0,588.0,583.0,-,3.0,8343586.0,13785625.0,-5442039.0,847000,385000,462000,-795070,223552.0,1018622.0,-5775109,28.11,7.84,1.71,586.0
2021-06-10,20210610,29741770,30487,17696413894,591.0,599.0,587.0,+,13.0,20090339.0,9083981.0,11006358.0,680000,201000,479000,576869,908869.0,332000.0,12062227,28.73,8.01,1.67,599.0
2021-06-11,20210611,24940705,25271,15011140567,602.0,603.0,600.0,+,3.0,18082845.0,6694414.0,11388431.0,657000,242000,415000,-207988,411012.0,619000.0,11595443,28.87,8.05,1.66,602.0
2021-06-15,20210615,30245897,33515,18415370774,607.0,609.0,606.0,+,7.0,18147187.0,12498063.0,5649124.0,71000,42000,29000,1220991,1552991.0,332000.0,6899115,29.21,8.14,1.64,609.0
2021-06-16,20210616,28624508,25816,17401326587,608.0,608.0,605.0,-,4.0,14759529.0,14958979.0,-199450.0,18000,162077,-144077,3587586,4549000.0,961414.0,3244059,29.02,8.09,1.65,605.0
2021-06-17,20210617,26477032,21061,15924656516,601.0,606.0,598.0,X,0.0,18577113.0,16297431.0,2279682.0,241000,20000,221000,-392918,290652.0,683570.0,2107764,29.06,8.1,1.65,606.0
2021-06-18,20210618,42036170,16899,25373026235,608.0,608.0,601.0,-,3.0,35569395.0,31510916.0,4058479.0,190000,3650000,-3460000,-558081,77940.0,636021.0,40398,28.92,8.06,1.66,603.0
2021-06-21,20210621,47339695,109204,27749202661,590.0,594.0,583.0,-,20.0,5036674.0,32941685.0,-27905011.0,352087,155000,197087,-1094212,1229000.0,2323212.0,-28802136,27.96,7.8,1.72,583.0
2021-06-22,20210622,30578091,56057,17786329582,585.0,588.0,578.0,-,5.0,10971844.0,20725019.0,-9753175.0,492000,681000,-189000,-296489,482000.0,778489.0,-10238664,27.72,7.73,1.73,578.0
2021-06-23,20210623,36386023,34454,21500052844,583.0,598.0,581.0,+,17.0,22502248.0,10964634.0,11537614.0,194000,254000,-60000,6290248,7312248.0,1022000.0,17767862,28.54,7.96,1.68,595.0
2021-06-24,20210624,19322765,18494,11435647488,598.0,598.0,588.0,-,5.0,12388624.0,10030912.0,2357712.0,285000,390000,-105000,242979,768189.0,525210.0,2495691,28.3,7.89,1.69,590.0
2021-06-25,20210625,19140086,16850,11355715486,598.0,598.0,589.0,+,1.0,13852209.0,9854735.0,3997474.0,65000,161000,-96000,592093,1199137.0,607044.0,4493567,28.35,7.9,1.69,591.0
2021-06-28,20210628,15401977,20825,9056869217,590.0,590.0,586.0,-,1.0,9296960.0,9363576.0,-66616.0,0,231000,-231000,259008,463008.0,204000.0,-38608,28.3,7.89,1.69,590.0
2021-06-29,20210629,30837548,24078,18350027611,598.0,598.0,591.0,+,5.0,23820609.0,12746332.0,11074277.0,58000,129000,-71000,106126,735126.0,629000.0,11109403,28.54,7.96,1.68,595.0
2021-06-30,20210630,34021380,20097,20301841661,599.0,599.0,595.0, ,0.0,29060622.0,24003283.0,5057339.0,4000,329000,-325000,255811,351996.0,96185.0,4988150,28.54,7.96,1.68,595.0
2021-07-01,20210701,18719706,20565,11116195742,596.0,597.0,591.0,-,2.0,12864334.0,11325153.0,1539181.0,152000,353000,-201000,-74762,141238.0,216000.0,1263419,28.44,7.93,1.69,593.0
2021-07-02,20210702,19633718,24056,11562140245,590.0,593.0,587.0,-,5.0,10183271.0,13392112.0,-3208841.0,0,694000,-694000,47002,189000.0,141998.0,-3855839,28.2,7.86,1.7,588.0
2021-07-05,20210705,30274105,21836,17957255325,588.0,597.0,588.0,+,3.0,21801631.0,19969245.0,1832386.0,57000,586378,-529378,1184309,1263309.0,79000.0,2487317,28.35,7.9,1.69,591.0
2021-07-06,20210706,13830591,15751,8185167307,595.0,596.0,589.0,+,1.0,7985053.0,8034664.0,-49611.0,41600,410000,-368400,-193336,232480.0,425816.0,-611347,28.39,7.92,1.69,592.0
2021-07-07,20210707,17329148,18023,10250342169,590.0,594.0,588.0,+,2.0,11790473.0,9643624.0,2146849.0,9000,626000,-617000,-53919,406115.0,460034.0,1475930,28.49,7.94,1.68,594.0
2021-07-08,20210708,21596183,23352,12733045117,595.0,595.0,588.0,-,6.0,12380822.0,16211995.0,-3831173.0,4000,469933,-465933,-1102202,93096.0,1195298.0,-5399308,28.2,7.86,1.7,588.0
2021-07-09,20210709,30602492,51232,17821338170,582.0,585.0,580.0,-,4.0,9003246.0,20880704.0,-11877458.0,175000,180000,-5000,-356416,640000.0,996416.0,-12238874,28.01,7.81,1.71,584.0
2021-07-12,20210712,33011596,28636,19612592644,595.0,597.0,590.0,+,9.0,23124133.0,13907080.0,9217053.0,459000,392000,67000,890472,948605.0,58133.0,10174525,28.44,7.93,1.69,593.0
2021-07-13,20210713,54894335,60121,33158730436,600.0,608.0,599.0,+,14.0,37328183.0,9989307.0,27338876.0,455000,171211,283789,1813910,2185910.0,372000.0,29436575,29.11,8.12,1.65,607.0
2021-07-14,20210714,39670241,43173,24276719505,613.0,615.0,608.0,+,6.0,22504207.0,10335827.0,12168380.0,1112000,517000,595000,679594,1193694.0,514100.0,13442974,29.4,8.2,1.63,613.0
2021-07-15,20210715,23057868,29913,14117908308,613.0,614.0,608.0,+,1.0,12591760.0,8957366.0,3634394.0,443000,411897,31103,939683,1312683.0,373000.0,4605180,29.45,8.21,1.63,614.0
2021-07-16,20210716,61882128,86192,36562482701,591.0,595.0,588.0,-,25.0,11864133.0,41822399.0,-29958266.0,0,714000,-714000,-1714987,756000.0,2470987.0,-32387253,28.25,7.88,1.7,589.0
2021-07-19,20210719,43248966,86753,25135531384,583.0,584.0,578.0,-,7.0,7881336.0,29798592.0,-21917256.0,252000,1669000,-1417000,-44619,1203000.0,1247619.0,-23378875,27.91,7.78,1.72,582.0
2021-07-20,20210720,16352855,27956,9502338666,579.0,584.0,579.0,-,1.0,4089343.0,8553337.0,-4463994.0,60000,736000,-676000,-13502,347000.0,360502.0,-5153496,27.87,7.77,1.72,581.0
2021-07-21,20210721,26476215,32757,15440430690,586.0,586.0,580.0,+,4.0,9537858.0,16424559.0,-6886701.0,626000,366000,260000,4063697,4734992.0,671295.0,-2563004,28.06,7.82,1.71,585.0
2021-07-22,20210722,27075950,23365,16014166571,589.0,594.0,587.0,+,6.0,19808781.0,8741117.0,11067664.0,299162,260000,39162,739067,976066.0,236999.0,11845893,28.35,7.9,1.69,591.0
2021-07-23,20210723,15705191,23635,9206201715,592.0,592.0,583.0,-,6.0,6037102.0,11430199.0,-5393097.0,194000,209250,-15250,281882,562014.0,280132.0,-5126465,28.06,7.82,1.71,585.0
2021-07-26,20210726,22442745,37826,13089591086,591.0,591.0,580.0,-,5.0,9770773.0,14809390.0,-5038617.0,360000,302000,58000,79759,527000.0,447241.0,-4900858,27.82,7.76,1.72,580.0
2021-07-27,20210727,18925325,20197,10997959654,581.0,584.0,580.0, ,0.0,11368552.0,12050636.0,-682084.0,226000,326000,-100000,609998,667000.0,57002.0,-172086,27.82,7.76,1.72,580.0
2021-07-28,20210728,39744486,75078,22884618824,576.0,579.0,573.0,-,1.0,18857572.0,28950882.0,-10093310.0,678617,18000,660617,1995249,3236000.0,1240751.0,-7437444,27.77,7.74,1.73,579.0
2021-07-29,20210729,25014772,26868,14525643464,585.0,585.0,577.0,+,4.0,19033768.0,19464484.0,-430716.0,81000,160205,-79205,114371,344000.0,229629.0,-395550,27.96,7.8,1.72,583.0
2021-07-30,20210730,26141286,16353,15170421873,581.0,582.0,578.0,-,3.0,19990089.0,21478327.0,-1488238.0,11000,154277,-143277,-86433,132100.0,218533.0,-1717948,27.82,7.76,1.72,580.0
2021-08-02,20210802,24948096,19791,14593329483,583.0,590.0,580.0,+,10.0,19497655.0,11123264.0,8374391.0,1000,572602,-571602,1329460,1439560.0,110100.0,9132249,28.3,7.89,1.69,590.0
2021-08-03,20210803,28104984,20221,16655446605,594.0,594.0,590.0,+,4.0,23259716.0,13444320.0,9815396.0,80000,334573,-254573,-447699,265301.0,713000.0,9113124,28.49,7.94,1.68,594.0
2021-08-04,20210804,23714971,18228,14132827829,598.0,598.0,594.0,+,2.0,18625069.0,11793708.0,6831361.0,101000,396659,-295659,204905,489905.0,285000.0,6740607,28.59,7.97,1.68,596.0
2021-08-05,20210805,15673765,15495,9343887536,598.0,598.0,593.0, ,0.0,10478157.0,6827980.0,3650177.0,8000,1029009,-1021009,-162530,73000.0,235530.0,2466638,28.59,7.97,1.68,596.0
2021-08-06,20210806,13994018,13742,8275142201,596.0,596.0,588.0,-,5.0,8188643.0,8798015.0,-609372.0,83000,240000,-157000,-774249,204098.0,978347.0,-1540621,28.35,7.9,1.69,591.0
2021-08-09,20210809,17611955,15068,10366798182,590.0,595.0,583.0,+,4.0,11038150.0,10146831.0,891319.0,362000,583000,-221000,-268831,180426.0,449257.0,401488,28.54,7.96,1.68,595.0
2021-08-10,20210810,17620825,13983,10435618093,596.0,596.0,589.0,-,4.0,12763081.0,10467866.0,2295215.0,454000,103000,351000,-364753,127553.0,492306.0,2281462,28.35,7.9,1.69,591.0
2021-08-11,20210811,20311399,18548,11943131619,590.0,590.0,585.0,-,1.0,14752376.0,10087794.0,4664582.0,610000,35000,575000,-54086,302395.0,356481.0,5185496,28.3,7.89,1.69,590.0
2021-08-12,20210812,16031265,15202,9383967628,586.0,588.0,584.0,-,4.0,9081687.0,12211118.0,-3129431.0,771000,4000,767000,418707,587000.0,168293.0,-1943724,28.11,7.84,1.71,586.0
2021-08-13,20210813,25440973,36198,14769155709,585.0,585.0,579.0,-,5.0,11760028.0,18426170.0,-6666142.0,748000,17000,731000,240300,706000.0,465700.0,-5694842,27.19,7.56,1.72,581.0
2021-08-16,20210816,19949389,17055,11612486234,582.0,586.0,578.0,+,3.0,14022298.0,11435203.0,2587095.0,569000,307000,262000,-352685,207790.0,560475.0,2496410,27.33,7.6,1.71,584.0
2021-08-17,20210817,31845499,19184,18475506150,580.0,582.0,578.0,-,4.0,20830766.0,25250787.0,-4420021.0,432000,0,432000,-145450,192000.0,337450.0,-4133471,27.14,7.55,1.72,580.0
2021-08-18,20210818,47063629,86118,26855353529,568.0,575.0,566.0,-,6.0,11553746.0,36600139.0,-25046393.0,1000000,144000,856000,2678601,2858564.0,179963.0,-21511792,26.86,7.47,1.74,574.0
2021-08-19,20210819,42133375,119048,23766228074,573.0,573.0,559.0,-,15.0,7208534.0,29200384.0,-21991850.0,468000,66000,402000,-1014725,569306.0,1584031.0,-22604575,26.16,7.28,1.79,559.0
2021-08-20,20210820,47741449,72684,26565551162,560.0,563.0,551.0,-,7.0,17188761.0,36017602.0,-18828841.0,539553,36000,503553,82826,919000.0,836174.0,-18242462,25.83,7.19,1.81,552.0
2021-08-23,20210823,34775337,30421,19688362857,560.0,572.0,559.0,+,14.0,19197061.0,22622903.0,-3425842.0,866000,19000,847000,815372,1142209.0,326837.0,-1763470,26.49,7.37,1.77,566.0
2021-08-24,20210824,27397309,21032,15697269609,574.0,575.0,571.0,+,6.0,19863530.0,16793942.0,3069588.0,538000,26000,512000,-360141,406859.0,767000.0,3221447,26.77,7.45,1.75,572.0
2021-08-25,20210825,28867651,29096,16769849402,579.0,585.0,574.0,+,13.0,17864760.0,11711029.0,6153731.0,941865,0,941865,310786,806268.0,495482.0,7406382,27.37,7.62,1.71,585.0
2021-08-26,20210826,45027320,42735,26834160811,601.0,603.0,591.0,+,9.0,26303494.0,20525968.0,5777526.0,1712000,5000,1707000,-13733,949055.0,962788.0,7470793,27.8,7.73,1.68,594.0
2021-08-27,20210827,29459532,31217,17596859741,596.0,600.0,593.0,+,5.0,20054353.0,9319226.0,10735127.0,708000,0,708000,2734423,2888523.0,154100.0,14177550,28.03,7.8,1.67,599.0
2021-08-30,20210830,40606821,43096,24425472555,602.0,605.0,599.0,+,6.0,31560310.0,12555488.0,19004822.0,1706000,95000,1611000,774574,1053461.0,278887.0,21390396,28.31,7.88,1.65,605.0
2021-08-31,20210831,58916407,46791,35867753009,604.0,614.0,598.0,+,9.0,50674202.0,26082764.0,24591438.0,842000,141000,701000,540875,1676875.0,1136000.0,25833313,28.73,7.99,1.63,614.0
2021-09-01,20210901,31242788,30125,19126702297,614.0,614.0,608.0,-,1.0,20947339.0,13468458.0,7478881.0,156000,306000,-150000,606228,1013228.0,407000.0,7935109,28.69,7.98,1.63,613.0
2021-09-02,20210902,26715492,26153,16341803689,613.0,615.0,607.0,-,6.0,17800043.0,14252168.0,3547875.0,55031,374490,-319459,-71563,572437.0,644000.0,3156853,28.4,7.9,1.65,607.0
2021-09-03,20210903,53915006,62288,33278648609,610.0,620.0,610.0,+,13.0,35697080.0,6699567.0,28997513.0,784000,158658,625342,2686246,2932246.0,246000.0,32309101,29.01,8.07,1.61,620.0
2021-09-06,20210906,59223061,77024,37250623087,623.0,638.0,621.0,+,11.0,27658267.0,10503831.0,17154436.0,1024000,472422,551578,1589069,2338120.0,749051.0,19295083,29.53,8.22,1.58,631.0
2021-09-07,20210907,27422775,29823,17191259166,634.0,634.0,623.0,-,8.0,11317062.0,12051117.0,-734055.0,397000,324805,72195,105814,731057.0,625243.0,-556046,29.15,8.11,1.61,623.0
