DateTime,Volume,Transaction,Open,High,Low,Close,Dir,Change,ForeignBuy,ForeignSell,ForeignNet,TrustBuy,TrustSell,TrustNet,DealerNet,DealerBuy,DealerSell,InvestorsNet,PE-Ratio,PBR,Yield,ForeignVol,TrustVol,DealerVol,InvestorsVol,Pattern,Trend,InvestorsNet_Dir,ForeignNet_Dir,TrustNet_Dir,DealerNet_Dir,Dir2
2013-03-18,44188,11128,102.0,102.0,100.5,100.5,-,2.5,11971,38735,-26764,239,390,-151,431,1513,1082,-26484,15.68,3.6,2.99,50706,629,2595,53930,0,0,0,0,0,1,2
2013-03-19,50765,11099,101.0,101.5,99.6,100.0,-,0.5,16753,42771,-26018,73,1983,-1910,-190,825,1015,-28118,15.6,3.58,3.0,59524,2056,1840,63420,0,0,0,0,0,0,2
2013-03-20,64024,13861,99.5,99.5,98.8,98.8,-,1.2,23986,56627,-32641,32,330,-298,779,2171,1392,-32160,15.41,3.54,3.04,80614,362,3563,84539,0,0,0,0,0,1,2
2013-03-21,58467,13448,98.8,100.5,98.7,98.7,-,0.1,21982,50181,-28198,920,1305,-385,1400,2891,1491,-27183,15.4,3.54,3.04,72164,2225,4382,78771,0,0,0,0,0,1,2
2013-03-22,44937,12072,98.6,99.1,98.0,98.0,-,0.7,12341,35107,-22766,210,1956,-1746,-66,1354,1420,-24578,15.29,3.51,3.06,47448,2166,2774,52388,0,0,0,0,0,0,2
2013-03-25,25469,7606,99.9,100.5,99.2,99.5,+,1.5,16990,13559,3430,0,289,-289,-943,330,1273,2198,15.52,3.57,3.02,30549,289,1603,32441,0,0,1,1,0,0,1
2013-03-26,27220,8019,99.2,99.4,98.8,99.0,-,0.5,14581,23509,-8928,104,1209,-1105,153,490,337,-9880,15.44,3.55,3.03,38091,1313,827,40231,0,0,0,0,0,1,2
2013-03-27,29969,7304,99.0,100.5,98.8,100.5,+,1.5,20269,20099,169,127,1452,-1325,-1622,226,1848,-2777,15.68,3.6,2.99,40368,1579,2074,44021,0,0,0,1,0,0,1
2013-03-28,29558,7232,100.0,100.5,99.3,100.0,-,0.5,18962,24480,-5517,0,296,-296,-1115,751,1866,-6928,15.6,3.58,3.0,43443,296,2617,46356,0,0,0,0,0,0,2
2013-03-29,19003,5024,100.0,101.0,99.8,100.5,+,0.5,13477,13009,467,46,407,-361,-89,411,500,17,15.68,3.6,2.99,26486,453,911,27850,0,0,1,1,0,0,1
2013-04-01,16374,4450,101.0,102.0,100.5,101.0,+,0.5,10740,8945,1795,70,670,-600,-521,394,915,674,15.76,3.62,2.97,19685,740,1309,21734,0,2,1,1,0,0,1
2013-04-02,22334,6500,100.5,101.0,99.8,100.5,-,0.5,13627,20167,-6539,163,188,-25,-306,315,621,-6870,15.68,3.6,2.99,33794,351,936,35081,0,0,0,0,0,0,2
2013-04-03,27097,6886,101.5,101.5,100.0,100.5, ,0.0,20627,23412,-2784,200,423,-223,-877,48,925,-3884,15.68,3.6,2.99,44040,623,973,45636,0,0,0,0,0,0,0
2013-04-08,58367,11496,99.0,99.5,98.5,98.5,-,2.0,37478,53306,-15827,58,135,-77,612,1427,815,-15292,15.37,3.53,3.05,90785,193,2242,93220,0,0,0,0,0,1,2
2013-04-09,41316,10389,98.0,98.5,97.5,97.5,-,1.0,16017,39278,-23260,645,62,583,1166,1519,352,-21510,15.21,3.49,3.08,55295,707,1871,57874,0,1,0,0,1,1,2
2013-04-10,36746,7197,98.8,98.8,97.7,98.3,+,0.8,22518,34704,-12186,674,0,674,409,914,505,-11103,15.34,3.52,3.05,57223,674,1419,59316,0,0,0,0,1,1,1
2013-04-11,57867,12430,99.0,101.5,98.8,101.5,+,3.2,42652,39732,2919,1048,1131,-83,1440,3797,2357,4276,15.83,3.64,2.96,82384,2179,6154,90717,0,0,1,1,0,1,1
2013-04-12,19568,5602,101.5,101.5,100.0,100.5,-,1.0,15140,14880,259,66,0,66,-961,313,1274,-635,15.68,3.6,2.99,30020,66,1587,31673,0,1,0,1,1,0,2
2013-04-15,23440,6275,100.5,101.0,99.1,99.4,-,1.1,14837,18298,-3460,207,799,-592,284,1226,942,-3768,15.51,3.56,3.02,33136,1006,2168,36310,0,1,0,0,0,1,2
2013-04-16,35918,8309,98.2,101.0,98.2,100.5,+,1.1,26345,28525,-2180,83,608,-525,1511,2403,892,-1194,15.68,3.6,2.99,54870,691,3295,58856,5,1,0,0,0,1,1
2013-04-17,35897,7663,101.5,101.5,99.7,100.0,-,0.5,31222,30446,775,232,215,16,-473,958,1431,318,15.6,3.58,3.0,61668,447,2389,64505,0,1,1,1,1,0,2
2013-04-18,33083,7209,100.0,101.0,99.4,99.9,-,0.1,23297,27942,-4645,0,401,-401,1172,1818,646,-3874,15.59,3.58,3.0,51239,401,2464,54104,0,1,0,0,0,1,2
2013-04-19,66950,15197,105.5,106.5,105.5,106.5,+,6.6,34804,17785,17018,4394,400,3994,684,2983,2299,21696,16.61,3.82,2.82,52589,4794,5282,62665,0,0,1,1,1,1,1
2013-04-22,72502,16146,108.5,109.5,107.5,108.5,+,2.0,57421,39552,17869,2657,208,2449,-151,2234,2385,20167,16.93,3.89,2.76,96973,2865,4619,104457,0,0,1,1,1,0,1
2013-04-23,46146,10405,106.5,107.5,105.5,106.0,-,2.5,34513,36318,-1805,460,609,-149,1542,2032,490,-412,16.54,3.8,2.83,70831,1069,2522,74422,0,1,0,0,0,1,2
2013-04-24,35495,10908,106.5,107.0,104.5,106.0, ,0.0,23776,24756,-980,130,12,118,1633,2488,855,770,16.54,3.8,2.83,48532,142,3343,52017,0,1,1,0,1,1,0
2013-04-25,26287,7044,106.0,107.0,105.5,107.0,+,1.0,18790,11384,7405,424,396,28,-729,1010,1739,6704,16.69,3.84,2.8,30174,820,2749,33743,0,0,1,1,1,0,1
2013-04-26,36776,11735,107.0,109.0,107.0,108.5,+,1.5,31537,13197,18339,408,762,-354,-2391,1396,3787,15594,16.93,3.89,2.76,44734,1170,5183,51087,0,0,1,1,0,0,1
2013-04-29,21092,6502,108.5,108.5,107.5,108.0,-,0.5,18007,10854,7152,60,257,-197,-389,399,788,6566,16.85,3.87,2.78,28861,317,1187,30365,0,1,1,1,0,0,2
2013-04-30,34612,10732,108.5,109.5,108.5,109.5,+,1.5,30762,19227,11534,306,728,-422,609,1031,422,11721,17.08,3.92,2.74,49989,1034,1453,52476,0,1,1,1,0,1,1
2013-05-02,38796,10471,110.0,111.0,109.0,110.5,+,1.0,35052,16950,18101,211,189,22,-1525,941,2466,16598,17.24,3.96,2.71,52002,400,3407,55809,0,1,1,1,1,0,1
2013-05-03,36621,9832,111.5,112.5,110.0,110.0,-,0.5,29338,23087,6250,210,291,-81,-3059,919,3978,3110,17.16,3.94,2.73,52426,501,4897,57824,1,1,1,1,0,0,2
2013-05-06,19393,6706,111.5,111.5,110.5,111.5,+,1.5,17494,8125,9369,236,387,-151,-2016,496,2512,7202,17.39,4.0,2.69,25620,623,3008,29251,0,0,1,1,0,0,1
2013-05-07,22448,7353,112.0,113.0,111.0,112.5,+,1.0,20309,10754,9554,0,355,-355,-362,303,665,8837,17.55,4.03,2.67,31064,355,968,32387,0,0,1,1,0,0,1
2013-05-08,42509,11870,112.5,115.0,112.5,114.5,+,2.0,37784,20923,16861,6,307,-301,-936,954,1890,15624,17.86,4.1,2.62,58707,313,2844,61864,0,0,1,1,0,0,1
2013-05-09,27606,9101,116.0,116.0,114.5,115.0,+,0.5,21034,12639,8395,2199,284,1915,1,758,757,10311,17.94,4.12,2.61,33674,2483,1515,37672,0,0,1,1,1,1,1
2013-05-10,27536,7521,115.0,115.0,113.5,114.5,-,0.5,23920,12432,11488,0,999,-999,-15,583,598,10474,17.86,4.1,2.62,36352,999,1181,38532,0,0,1,1,0,0,2
2013-05-13,18263,3993,115.0,115.5,114.0,114.5, ,0.0,15756,4253,11503,0,315,-315,-1091,388,1479,10097,17.86,4.1,2.62,20009,315,1867,22191,0,0,1,1,0,0,0
2013-05-14,27855,7881,115.5,116.5,115.0,115.5,+,1.0,24513,6748,17764,1,1473,-1472,-802,335,1137,15489,18.02,4.14,2.6,31261,1474,1472,34208,0,0,1,1,0,0,1
2013-05-15,29107,6849,115.0,116.0,113.5,115.0,-,0.5,22004,19929,2074,50,664,-614,1687,2168,481,3147,17.94,3.89,2.61,41933,714,2649,45296,0,0,1,1,0,1,2
2013-05-16,45770,10033,115.0,116.0,113.0,113.5,-,1.5,32527,37294,-4766,0,525,-525,1677,2494,817,-3614,17.09,3.84,2.64,69822,525,3311,73658,0,0,0,0,0,1,2
2013-05-17,19316,6145,112.0,113.5,111.5,113.5, ,0.0,14069,9965,4103,0,534,-534,206,1319,1113,3775,17.09,3.84,2.64,24034,534,2432,27000,0,2,1,1,0,1,0
2013-05-20,16882,4897,112.5,114.0,112.5,114.0,+,0.5,13711,10759,2952,0,311,-311,-411,510,921,2230,17.17,3.86,2.63,24471,311,1431,26213,0,2,1,1,0,0,1
2013-05-21,17238,5038,113.0,113.5,112.0,112.5,-,1.5,10970,11415,-444,0,416,-416,940,1815,875,79,16.94,3.81,2.67,22385,416,2690,25491,0,0,1,0,0,1,2
2013-05-22,34068,8462,112.5,113.5,111.0,112.0,-,0.5,24943,29835,-4892,0,421,-421,779,1631,852,-4534,16.87,3.79,2.68,54779,421,2483,57683,0,0,0,0,0,1,2
2013-05-23,46874,12254,110.5,111.5,108.0,108.0,-,4.0,19485,35437,-15952,500,1772,-1272,-811,2356,3167,-18035,16.27,3.65,2.78,54923,2272,5523,62718,0,0,0,0,0,0,2
2013-05-24,26736,7786,109.5,110.5,108.5,109.5,+,1.5,10116,14183,-4066,1,115,-114,-611,1933,2544,-4791,16.49,3.71,2.74,24300,116,4477,28893,0,0,0,0,0,0,1
2013-05-27,19161,6339,109.5,112.0,109.5,112.0,+,2.5,9516,11430,-1914,142,55,87,603,1723,1120,-1224,16.87,3.79,2.68,20947,197,2843,23987,0,0,0,0,1,1,1
2013-05-28,22762,5944,112.0,112.5,109.5,109.5,-,2.5,7231,20008,-12777,3170,203,2967,159,1249,1090,-9651,16.49,3.71,2.74,27239,3373,2339,32951,0,0,0,0,1,1,2
2013-05-29,16781,4809,110.5,112.0,110.5,111.0,+,1.5,13441,12143,1298,400,197,203,-508,345,853,993,16.72,3.76,2.7,25584,597,1198,27379,3,0,1,1,1,0,1
2013-05-30,36121,6534,111.0,111.5,109.5,110.0,-,1.0,25770,32189,-6419,4,120,-116,-429,1177,1606,-6964,16.57,3.72,2.73,57959,124,2783,60866,0,0,0,0,0,0,2
2013-05-31,37205,7620,111.5,111.5,109.0,109.5,-,0.5,29046,33641,-4595,8,60,-52,-681,555,1236,-5328,16.49,3.71,2.74,62688,68,1791,64547,0,0,0,0,0,0,2
2013-06-03,35834,9111,108.0,108.5,106.5,107.5,-,2.0,13642,29138,-15496,0,111,-111,307,1255,948,-15300,16.19,3.64,2.79,42780,111,2203,45094,0,0,0,0,0,1,2
2013-06-04,27476,6964,109.0,110.0,107.5,109.0,+,1.5,24182,20257,3924,0,546,-546,-1571,300,1871,1807,16.42,3.69,2.75,44439,546,2171,47156,0,0,1,1,0,0,1
2013-06-05,25581,4331,109.5,110.5,108.5,109.5,+,0.5,22248,20555,1692,9,351,-342,-117,479,596,1233,16.49,3.71,2.74,42803,360,1075,44238,0,0,1,1,0,0,1
2013-06-06,34251,8225,108.5,109.5,107.0,107.5,-,2.0,20610,29200,-8590,0,115,-115,1096,1788,692,-7609,16.19,3.64,2.79,49811,115,2480,52406,0,0,0,0,0,1,2
2013-06-07,33085,9288,108.0,109.5,108.0,108.5,+,1.0,20544,23775,-3231,291,892,-601,-731,1100,1831,-4563,16.34,3.67,2.76,44319,1183,2931,48433,0,0,0,0,0,0,1
2013-06-10,21941,5544,110.0,110.0,108.0,108.5, ,0.0,8281,18155,-9874,314,43,271,3037,3478,441,-6566,16.34,3.67,2.76,26436,357,3919,30712,0,0,0,0,1,1,0
2013-06-11,37162,7971,110.0,110.0,108.0,108.0,-,0.5,25778,33125,-7347,258,0,258,108,965,857,-6981,16.27,3.65,2.78,58903,258,1822,60983,0,0,0,0,1,1,2
2013-06-13,61059,15038,106.0,107.0,104.0,104.5,-,3.5,26605,54480,-27874,591,269,322,2215,3269,1054,-25337,15.74,3.54,2.87,81086,860,4323,86269,0,0,0,0,1,1,2
2013-06-14,41207,8686,105.0,106.0,104.5,106.0,+,1.5,32333,29369,2963,593,0,593,-3849,629,4478,-292,15.96,3.59,2.83,61702,593,5107,67402,0,0,0,1,1,0,1
2013-06-17,23014,7015,105.5,106.0,105.0,106.0, ,0.0,13258,19100,-5842,629,7,622,658,900,242,-4562,15.96,3.59,2.83,32358,636,1142,34136,0,0,0,0,1,1,0
2013-06-18,31676,6753,105.0,106.5,104.5,106.5,+,0.5,18891,23013,-4122,0,118,-118,507,1286,779,-3733,16.04,3.6,2.82,41905,118,2065,44088,0,2,0,0,0,1,1
2013-06-19,22084,5112,106.0,106.5,105.0,105.5,-,1.0,8575,19685,-11110,330,116,214,1134,1677,543,-9762,15.89,3.57,2.83,28260,446,2220,30926,2,2,0,0,1,1,2
2013-06-20,29998,8257,105.0,105.5,103.5,104.0,-,1.5,14370,24919,-10549,91,124,-33,331,1337,1006,-10251,15.66,3.52,2.88,39289,215,2343,41847,0,0,0,0,0,1,2
2013-06-21,39844,8632,102.0,103.5,101.5,103.5,-,0.5,21513,28007,-6493,1094,623,471,-590,1684,2274,-6612,15.59,3.5,2.89,49521,1717,3958,55196,0,1,0,0,1,0,2
2013-06-24,54091,12255,102.5,102.5,100.0,101.0,-,2.5,23152,48480,-25328,304,643,-339,645,1991,1346,-25022,15.21,3.42,2.96,71632,947,3337,75916,0,1,0,0,0,1,2
2013-06-25,33897,8672,101.0,103.0,101.0,101.0, ,0.0,19543,27242,-7699,80,250,-170,2232,3276,1044,-5637,15.21,3.42,2.96,46785,330,4320,51435,0,1,0,0,0,1,0
2013-06-26,55865,12682,103.0,104.0,101.5,101.5,+,0.5,37771,47284,-9513,1186,68,1118,-199,1446,1645,-8594,15.29,3.43,2.95,85055,1254,3091,89400,0,1,0,0,1,0,1
2013-06-27,46982,12441,103.0,105.0,103.0,104.5,+,3.0,32756,34679,-1923,304,0,304,-1347,1194,2541,-2966,15.74,3.54,2.86,67435,304,3735,71474,0,0,0,0,1,0,1
2013-06-28,74514,15111,106.0,111.0,105.0,111.0,+,6.5,50187,41923,8263,220,717,-497,-2427,1161,3588,5339,16.72,3.76,2.69,92110,937,4749,97796,0,2,1,1,0,0,1
2013-07-01,51935,14947,109.0,109.5,108.0,108.0,-,3.0,25849,39462,-13612,25,850,-825,1517,3637,2120,-12920,16.27,3.65,2.77,65312,875,5757,71944,2,0,0,0,0,1,2
2013-07-02,44982,12114,109.0,110.0,108.5,110.0,+,2.0,15004,24297,-9293,302,329,-27,3229,3591,362,-6091,16.57,3.72,2.72,39302,631,3953,43886,0,2,0,0,0,1,1
2013-07-03,44740,11083,107.0,107.0,105.5,107.0,X,0.0,23517,19505,4012,174,15,159,-5127,494,5621,-955,16.11,3.62,2.79,43023,189,6115,49327,0,0,0,1,1,0,2
2013-07-04,24500,7185,106.5,107.0,106.0,107.0, ,0.0,17024,13478,3545,83,134,-51,-91,549,640,3403,16.11,3.62,2.79,30502,217,1189,31908,0,0,1,1,0,0,0
2013-07-05,28276,8054,107.5,109.5,107.0,109.0,+,2.0,22332,12708,9623,332,61,271,275,989,714,10169,16.42,3.69,2.74,35040,393,1703,37136,0,0,1,1,1,1,1
2013-07-08,32770,8927,107.0,108.0,104.5,105.0,-,4.0,16888,28259,-11371,290,5,285,-277,1176,1453,-11363,15.81,3.55,2.85,45147,295,2629,48071,0,1,0,0,1,0,2
2013-07-09,35511,7985,104.5,106.5,103.5,106.0,+,1.0,26129,30119,-3990,402,573,-171,168,1152,984,-3993,15.96,3.59,2.82,56248,975,2136,59359,0,0,0,0,0,1,1
2013-07-10,22082,6180,104.5,107.0,104.5,106.0, ,0.0,15799,15092,706,200,125,75,-673,614,1287,108,15.96,3.59,2.82,30891,325,1901,33117,0,0,1,1,1,0,0
2013-07-11,56918,13597,107.5,109.5,107.5,109.5,+,3.5,48521,26332,22188,609,338,270,-1105,984,2089,21353,16.49,3.71,2.73,74854,947,3073,78875,0,0,1,1,1,0,1
2013-07-12,31046,8347,109.5,110.0,108.5,110.0,+,0.5,28307,13189,15118,294,1336,-1042,-1475,42,1517,12601,16.57,3.72,2.72,41496,1630,1559,44685,0,2,1,1,0,0,1
2013-07-15,33373,7527,108.5,109.5,108.0,109.5,-,0.5,28133,16786,11346,109,238,-129,-68,484,552,11149,16.49,3.71,2.73,44920,347,1036,46303,0,2,1,1,0,0,2
2013-07-16,35961,7121,108.5,109.0,107.0,108.0,-,1.5,26520,25084,1435,100,2833,-2733,822,1392,570,-475,16.27,3.65,2.77,51604,2933,1962,56499,0,2,0,1,0,1,2
2013-07-17,40121,7538,108.0,109.0,107.0,109.0,+,1.0,36351,24257,12093,36,798,-762,-1599,133,1732,9732,16.42,3.69,2.74,60608,834,1865,63307,0,2,1,1,0,0,1
2013-07-18,53223,10862,107.5,108.0,105.5,105.5,-,3.5,38475,41621,-3146,6,934,-928,1171,1845,674,-2904,15.89,3.57,2.83,80096,940,2519,83556,0,2,0,0,0,1,2
2013-07-19,123330,33783,99.4,99.7,98.2,98.2,-,7.3,44620,95292,-50672,665,4413,-3748,703,2926,2223,-53717,14.79,3.32,3.04,139912,5078,5149,150139,0,1,0,0,0,1,2
2013-07-22,88048,23948,98.0,98.4,96.9,97.0,-,1.2,39280,73161,-33881,60,1130,-1070,2722,3098,376,-32229,14.61,3.28,3.08,112442,1190,3474,117106,0,1,0,0,0,1,2
2013-07-23,85595,20652,98.5,101.5,98.5,100.0,+,3.0,56057,60691,-4633,621,366,255,857,2283,1426,-3521,15.06,3.38,2.99,116749,987,3709,121445,0,0,0,0,1,1,1
2013-07-24,58355,13201,100.5,103.0,100.0,102.0,+,2.0,40130,39518,612,15,122,-107,-167,1065,1232,338,15.36,3.45,2.93,79648,137,2297,82082,0,0,1,1,0,0,1
2013-07-25,37559,9555,102.0,103.5,101.0,102.5,+,0.5,26679,25162,1516,432,283,149,-703,343,1046,962,15.44,3.47,2.92,51842,715,1389,53946,0,0,1,1,1,0,1
2013-07-26,31817,7680,103.0,103.0,101.0,102.5, ,0.0,21607,26142,-4535,0,384,-384,-121,528,649,-5040,15.44,3.47,2.92,47749,384,1177,49310,0,0,0,0,0,0,0
2013-07-29,38334,9559,100.0,101.5,100.0,100.0,-,2.5,21923,32944,-11021,581,432,149,-705,143,848,-11577,15.06,3.38,2.99,54868,1013,991,56872,0,0,0,0,1,0,2
2013-07-30,33871,8756,100.5,102.5,100.5,102.0,+,2.0,25535,26622,-1087,800,872,-72,373,761,388,-786,15.36,3.45,2.93,52157,1672,1149,54978,0,0,0,0,0,1,1
2013-07-31,36997,7128,101.5,103.0,101.0,102.5,+,0.5,29188,28839,348,12,495,-483,-143,479,622,-277,15.44,3.47,2.92,58028,507,1101,59636,0,2,0,1,0,0,1
2013-08-01,32509,7756,102.0,102.0,100.0,100.5,-,2.0,20945,28393,-7448,0,277,-277,-296,374,670,-8021,15.14,3.4,2.98,49339,277,1044,50660,0,2,0,0,0,0,2
2013-08-02,28039,7866,102.5,103.0,100.0,100.5, ,0.0,23240,20648,2592,67,895,-828,-54,600,654,1710,15.14,3.4,2.98,43888,962,1254,46104,1,2,1,1,0,0,0
2013-08-05,23372,6400,100.0,101.5,99.9,100.5, ,0.0,14907,17834,-2926,30,2138,-2108,399,764,365,-4635,15.14,3.4,2.98,32741,2168,1129,36038,0,2,0,0,0,1,0
2013-08-06,42787,13012,100.5,100.5,98.6,98.8,-,1.7,17268,36998,-19730,0,420,-420,-13,655,668,-20163,14.88,3.34,3.03,54266,420,1323,56009,0,0,0,0,0,0,2
2013-08-07,45969,15082,98.5,98.5,97.0,97.0,-,1.8,15935,39035,-23100,124,715,-591,-587,139,726,-24278,14.61,3.28,3.08,54970,839,865,56674,0,0,0,0,0,0,2
2013-08-08,55873,14412,96.0,97.1,95.3,96.4,-,0.6,14847,46908,-32061,165,1112,-947,209,1003,794,-32799,14.52,3.26,3.1,61755,1277,1797,64829,0,0,0,0,0,1,2
2013-08-09,47192,13162,100.0,100.0,96.4,96.4, ,0.0,23121,37549,-14428,79,1415,-1336,642,1103,461,-15122,14.52,3.26,3.1,60670,1494,1564,63728,0,0,0,0,0,1,0
2013-08-12,33454,10395,96.4,96.7,95.6,96.0,-,0.4,14285,27793,-13507,49,389,-340,341,1053,712,-13506,14.46,3.25,3.11,42078,438,1765,44281,0,0,0,0,0,1,2
2013-08-13,34392,9192,96.0,97.4,96.0,97.2,+,1.2,19643,27324,-7681,0,1433,-1433,528,842,314,-8586,14.64,3.29,3.08,46968,1433,1156,49557,0,0,0,0,0,1,1
2013-08-14,44023,9471,96.0,97.3,95.8,96.8,-,0.4,24069,35826,-11757,38,1613,-1575,-387,381,768,-13719,14.58,3.36,3.09,59895,1651,1149,62695,0,0,0,0,0,0,2
2013-08-15,42687,13251,96.4,96.4,95.3,96.0,-,0.8,17393,36486,-19093,124,363,-239,-11,564,575,-19343,13.66,3.34,3.11,53879,487,1139,55505,0,0,0,0,0,0,2
2013-08-16,37698,11061,95.4,97.5,95.2,96.5,+,0.5,22639,25778,-3139,156,472,-316,717,1426,709,-2738,13.73,3.35,3.1,48417,628,2135,51180,7,0,0,0,0,1,1
2013-08-19,52061,11661,95.5,96.1,95.3,95.5,-,1.0,22194,46532,-24338,233,949,-716,223,681,458,-24831,13.58,3.32,3.13,68726,1182,1139,71047,0,0,0,0,0,1,2
2013-08-20,42471,13924,95.2,95.4,94.4,94.4,-,1.1,16363,30029,-13666,243,2471,-2228,-1062,494,1556,-16956,13.43,3.28,3.17,46392,2714,2050,51156,0,0,0,0,0,0,2
2013-08-22,60311,15238,93.0,94.9,92.9,94.5,+,0.1,38287,46383,-8095,294,1555,-1261,-745,756,1501,-10101,13.44,3.28,3.16,84670,1849,2257,88776,0,1,0,0,0,0,1
2013-08-23,44454,12547,95.7,97.3,95.5,97.0,+,2.5,24338,26797,-2459,1409,55,1354,767,1341,574,-338,13.8,3.37,3.08,51135,1464,1915,54514,0,1,0,0,1,1,1
2013-08-26,18698,6745,97.6,97.6,96.1,96.8,-,0.2,9066,11909,-2843,406,10,396,-558,330,888,-3005,13.77,3.36,3.09,20976,416,1218,22610,0,1,0,0,1,0,2
2013-08-27,24474,7827,96.0,96.8,95.6,95.6,-,1.2,15924,18954,-3030,335,200,135,-946,437,1383,-3841,13.6,3.32,3.13,34878,535,1820,37233,0,1,0,0,1,0,2
2013-08-28,35977,10927,95.6,97.3,95.1,96.8,+,1.2,28492,20154,8337,586,243,343,-1009,425,1434,7671,13.77,3.36,3.09,48646,829,1859,51334,0,1,1,1,1,0,1
2013-08-29,52396,11284,96.9,98.9,96.9,98.7,+,1.9,46301,32504,13796,1049,500,549,-332,944,1276,14013,14.04,3.43,3.03,78805,1549,2220,82574,0,0,1,1,1,0,1
2013-08-30,38965,11441,99.6,100.5,98.8,100.5,+,1.8,33319,14637,18682,680,655,25,-1310,274,1584,17397,14.3,3.49,2.98,47957,1335,1858,51150,0,0,1,1,1,0,1
2013-09-02,30859,10416,100.0,102.0,99.6,102.0,+,1.5,26967,7156,19810,0,898,-898,-343,288,631,18569,14.51,3.55,2.93,34123,898,919,35940,0,0,1,1,0,0,1
2013-09-03,33838,10651,103.0,103.0,101.5,102.0, ,0.0,27524,12751,14772,818,2317,-1498,-977,185,1162,12297,14.51,3.55,2.93,40276,3135,1347,44758,0,0,1,1,0,0,0
2013-09-04,25229,8405,100.5,101.5,100.0,100.5,-,1.5,17570,18636,-1066,0,508,-508,354,537,183,-1220,14.3,3.49,2.98,36206,508,720,37434,0,1,0,0,0,1,2
2013-09-05,35890,6991,100.5,101.5,100.0,101.5,+,1.0,26124,29555,-3431,103,591,-488,1620,1652,32,-2299,14.44,3.53,2.95,55680,694,1684,58058,0,0,0,0,0,1,1
2013-09-06,25342,6824,102.0,102.0,101.0,102.0,+,0.5,22010,16118,5891,387,370,17,-156,183,339,5752,14.51,3.55,2.93,38128,757,522,39407,0,0,1,1,1,0,1
2013-09-09,33083,9300,102.5,103.0,101.0,103.0,+,1.0,28113,18291,9822,54,112,-58,-275,287,562,9489,14.65,3.58,2.9,46404,166,849,47419,0,0,1,1,0,0,1
2013-09-10,37392,10178,103.0,104.5,102.5,104.5,+,1.5,33838,14315,19523,193,0,193,-656,106,762,19060,14.86,3.63,2.86,48153,193,868,49214,0,0,1,1,1,0,1
2013-09-11,41349,8961,103.0,104.5,102.5,104.5, ,0.0,37393,23136,14256,426,31,395,467,831,364,15118,14.86,3.63,2.86,60529,457,1195,62181,0,0,1,1,1,1,0
2013-09-12,32865,7435,103.0,104.5,103.0,103.5,-,1.0,30161,21076,9084,0,68,-68,-663,158,821,8353,14.72,3.6,2.89,51237,68,979,52284,0,0,1,1,0,0,2
2013-09-13,23635,6354,102.5,103.0,102.0,102.5,-,1.0,20381,18205,2175,60,974,-914,-228,91,319,1033,14.58,3.56,2.92,38586,1034,410,40030,0,0,1,1,0,0,2
2013-09-14,5222,2440,102.5,103.5,102.0,102.5, ,0.0,3652,301,3351,56,110,-54,-398,58,456,2899,14.58,3.56,2.92,3953,166,514,4633,0,0,1,1,0,0,0
2013-09-16,40693,12903,104.0,105.5,104.0,105.5,+,3.0,36780,8988,27791,80,444,-364,76,270,194,27503,15.01,3.67,2.83,45768,524,464,46756,0,0,1,1,0,1,1
2013-09-17,25467,5644,105.5,105.5,104.5,105.5, ,0.0,23232,15875,7356,0,164,-164,-643,12,655,6549,15.01,3.67,2.83,39108,164,667,39939,0,0,1,1,0,0,0
2013-09-18,34987,5930,105.0,105.5,103.0,103.0,-,2.5,27702,27952,-250,81,1881,-1800,801,1154,353,-1249,14.65,3.58,2.9,55654,1962,1507,59123,0,0,0,0,0,1,2
2013-09-23,57281,11435,103.0,106.0,102.5,105.5,+,2.5,52873,43344,9528,0,538,-538,-625,166,791,8365,15.01,3.67,2.83,96218,538,957,97713,0,0,1,1,0,0,1
2013-09-24,28676,6370,105.0,105.5,104.0,105.0,-,0.5,26356,19555,6800,60,645,-585,-1114,92,1206,5101,14.94,3.65,2.85,45911,705,1298,47914,0,2,1,1,0,0,2
2013-09-25,35289,9153,104.5,104.5,103.0,103.0,-,2.0,28047,24139,3907,74,261,-187,-65,326,391,3655,14.65,3.58,2.9,52186,335,717,53238,0,0,1,1,0,0,2
2013-09-26,23059,5431,103.5,103.5,101.5,101.5,-,1.5,17718,13790,3928,44,684,-640,-1086,168,1254,2202,14.44,3.53,2.95,31509,728,1422,33659,0,1,1,1,0,0,2
2013-09-27,26663,5626,103.5,103.5,102.0,103.0,+,1.5,23233,16822,6410,50,20,30,-122,122,244,6318,14.65,3.58,2.9,40055,70,366,40491,0,0,1,1,1,0,1
2013-09-30,46224,11263,100.5,102.0,100.0,100.5,-,2.5,20398,37507,-17109,342,455,-113,516,856,340,-16706,14.3,3.49,2.98,57905,797,1196,59898,0,0,0,0,0,1,2
2013-10-01,22927,5825,100.5,102.5,100.5,101.5,+,1.0,15087,18449,-3361,122,139,-17,-470,142,612,-3848,14.44,3.53,2.95,33536,261,754,34551,0,1,0,0,0,0,1
2013-10-02,14707,5617,103.5,103.5,102.0,103.0,+,1.5,13064,7956,5108,110,263,-153,-356,61,417,4599,14.65,3.58,2.9,21021,373,478,21872,0,0,1,1,0,0,1
2013-10-03,50840,14268,103.5,106.0,103.0,105.0,+,2.0,44124,18914,25209,152,23,129,275,997,722,25613,14.94,3.65,2.85,63039,175,1719,64933,0,0,1,1,1,1,1
